Date,Close,High,Low,Open,Volume,Log_Return,RV,Regime_Prob,Regime_Label,Regime_1_Prob,Regime_0_Prob
2021-05-27,5338.22998046875,5378.47998046875,5286.0498046875,5311.3701171875,148500,0.003309963601017717,1.0955859040062172e-05,0.6,0,0.6,0.4
2021-05-28,5321.08984375,5360.27978515625,5288.64990234375,5338.72998046875,164600,-0.003215993473171174,1.0342614019479591e-05,0.8,1,0.8,0.19999999999999996
2021-05-31,5331.56982421875,5331.6298828125,5281.68994140625,5318.080078125,144600,0.0019675807124966147,3.871373860188686e-06,1.0,1,1.0,0.0
2021-06-01,5341.68017578125,5343.75,5269.259765625,5320.47021484375,143800,0.001894522209546037,3.589214402463198e-06,0.8,1,0.8,0.19999999999999996
2021-06-02,5289.97021484375,5352.64013671875,5266.7900390625,5348.33984375,137800,-0.00972762775279901,9.462674169702552e-05,0.6,0,0.6,0.4
2021-06-03,5255.2900390625,5314.3701171875,5255.06982421875,5285.7099609375,142000,-0.00657741961321889,4.326244876835653e-05,0.4,0,0.4,0.6
2021-06-04,5282.27978515625,5334.490234375,5221.22998046875,5228.27978515625,144700,0.005122586243988038,2.6240889827095477e-05,0.2,0,0.2,0.8
2021-06-07,5277.6298828125,5286.83984375,5242.9501953125,5284.89013671875,127700,-0.000880670913007084,7.755812570167308e-07,0.0,0,0.0,1.0
2021-06-08,5232.1201171875,5319.0400390625,5201.14013671875,5276.97021484375,130600,-0.00866053903839787,7.50049364356135e-05,0.0,0,0.0,1.0
2021-06-09,5236.4501953125,5253.35986328125,5215.35009765625,5224.9501953125,121800,0.0008272530522663157,6.843476124839357e-07,0.0,0,0.0,1.0
2021-06-10,5271.47021484375,5299.52978515625,5229.52001953125,5236.47021484375,139000,0.0066654766731545296,4.442857928036717e-05,0.0,0,0.0,1.0
2021-06-11,5224.7001953125,5276.10009765625,5213.60009765625,5275.75,180800,-0.008911884477738797,7.94216849445617e-05,0.0,0,0.0,1.0
2021-06-15,5166.56005859375,5225.5,5137.41015625,5218.56005859375,142900,-0.011190316093437014,0.00012522317427103542,0.0,0,0.0,1.0
2021-06-16,5080.490234375,5164.52001953125,5076.02001953125,5163.25,125100,-0.01679934145963012,0.0002822178734772475,0.0,0,0.0,1.0
2021-06-17,5101.89013671875,5123.3701171875,5073.81982421875,5074.3798828125,120500,0.0042033263483648164,1.76679523908579e-05,0.0,0,0.0,1.0
2021-06-18,5102.47021484375,5128.02978515625,5064.919921875,5104.93017578125,148600,0.0001136922071820966,1.2925917973936778e-08,0.0,0,0.0,1.0
2021-06-21,5090.39013671875,5123.77978515625,5058.56982421875,5088.08984375,132200,-0.002370303009003008,5.618336354488713e-06,0.0,0,0.0,1.0
2021-06-22,5122.16015625,5125.81982421875,5086.27978515625,5106.06982421875,130400,0.006221780281327139,3.8710549869111216e-05,0.0,0,0.0,1.0
2021-06-23,5147.39013671875,5171.02978515625,5109.759765625,5127.18994140625,136400,0.004913561063485928,2.414308232460496e-05,0.0,0,0.0,1.0
